"","state.code","age","income","residents","education","metro.size","employed","raw.income","degree","fouryrdegree"
"1",23,42,44220,1,14,0,1,44220,"no 4-year degree",0
"2",23,62,82752,2,12,0,1,82752,"no 4-year degree",0
"3",23,64,82752,2,16,0,1,82752,"4-year degree",1
"4",23,26,60001,2,13,0,1,60001,"no 4-year degree",0
"5",23,24,60001,2,13,0,1,60001,"no 4-year degree",0
"6",23,36,123814,5,18,0,1,123814,"4-year degree",1
"7",23,38,123814,5,14,0,1,123814,"no 4-year degree",0
"8",23,4,123814,5,0,0,NA,123814,"no 4-year degree",0
"9",23,2,123814,5,0,0,NA,123814,"no 4-year degree",0
"10",23,1,123814,5,0,0,NA,123814,"no 4-year degree",0
"11",23,72,31184,2,12,0,NA,31184,"no 4-year degree",0
"12",23,72,31184,2,6,0,NA,31184,"no 4-year degree",0
"13",23,64,0,2,12,0,NA,0,"no 4-year degree",0
"14",23,67,0,2,12,0,NA,0,"no 4-year degree",0
"15",23,77,19783,1,12,0,NA,19783,"no 4-year degree",0
"16",23,42,72370,4,13,0,1,72370,"no 4-year degree",0
"17",23,31,72370,4,14,0,1,72370,"no 4-year degree",0
"18",23,13,72370,4,0,0,NA,72370,"no 4-year degree",0
"19",23,9,72370,4,0,0,NA,72370,"no 4-year degree",0
"20",23,66,44000,2,12,0,NA,44000,"no 4-year degree",0
"21",23,62,44000,2,12,0,1,44000,"no 4-year degree",0
"22",23,85,400,1,12,0,NA,400,"no 4-year degree",0
"23",23,76,29110,1,12,0,1,29110,"no 4-year degree",0
"24",23,31,273821,2,16,0,1,273821,"4-year degree",1
"25",23,23,273821,2,16,0,1,273821,"4-year degree",1
"26",23,30,113003,5,8,0,NA,113003,"no 4-year degree",0
"27",23,30,113003,5,8,0,1,113003,"no 4-year degree",0
"28",23,6,113003,5,0,0,NA,113003,"no 4-year degree",0
"29",23,3,113003,5,0,0,NA,113003,"no 4-year degree",0
"30",23,0,113003,5,0,0,NA,113003,"no 4-year degree",0
"31",23,63,31182,1,11,0,1,31182,"no 4-year degree",0
"32",23,39,78152,4,13,0,1,78152,"no 4-year degree",0
"33",23,32,78152,4,16,0,1,78152,"4-year degree",1
"34",23,3,78152,4,0,0,NA,78152,"no 4-year degree",0
"35",23,1,78152,4,0,0,NA,78152,"no 4-year degree",0
"36",23,46,142458,4,13,0,1,142458,"no 4-year degree",0
"37",23,52,142458,4,16,0,1,142458,"4-year degree",1
"38",23,21,142458,4,13,0,NA,142458,"no 4-year degree",0
"39",23,18,142458,4,11,0,NA,142458,"no 4-year degree",0
"40",23,62,87630,3,16,0,NA,87630,"4-year degree",1
"41",23,15,87630,3,8,0,NA,87630,"no 4-year degree",0
"42",23,68,87630,3,20,0,1,87630,"4-year degree",1
"43",23,69,90950,1,13,0,1,90950,"no 4-year degree",0
"44",23,78,40720,1,12,0,NA,40720,"no 4-year degree",0
"45",23,80,14544,1,13,0,NA,14544,"no 4-year degree",0
"46",23,75,63827,1,16,0,NA,63827,"4-year degree",1
"47",23,66,114809,2,13,0,1,114809,"no 4-year degree",0
"48",23,64,114809,2,13,0,1,114809,"no 4-year degree",0
"49",23,66,14287,1,16,0,NA,14287,"4-year degree",1
"50",23,79,32289,1,13,0,NA,32289,"no 4-year degree",0
"51",23,62,73513,2,20,0,1,73513,"4-year degree",1
"52",23,68,73513,2,13,0,1,73513,"no 4-year degree",0
"53",23,69,49451,1,13,0,NA,49451,"no 4-year degree",0
"54",23,79,383749,2,16,0,NA,383749,"4-year degree",1
"55",23,70,383749,2,16,0,1,383749,"4-year degree",1
"56",23,75,18354,1,20,0,NA,18354,"4-year degree",1
"57",23,47,102979,2,18,0,1,102979,"4-year degree",1
"58",23,53,102979,2,18,0,1,102979,"4-year degree",1
"59",23,29,125825,2,13,0,1,125825,"no 4-year degree",0
"60",23,32,125825,2,12,0,1,125825,"no 4-year degree",0
"61",23,65,22056,1,18,0,NA,22056,"4-year degree",1
"62",23,80,95664,2,18,0,NA,95664,"4-year degree",1
"63",23,75,95664,2,18,0,NA,95664,"4-year degree",1
"64",23,76,82382,2,16,0,NA,82382,"4-year degree",1
"65",23,75,82382,2,18,0,NA,82382,"4-year degree",1
"66",23,44,46901,3,16,0,1,46901,"4-year degree",1
"67",23,15,46901,3,8,0,NA,46901,"no 4-year degree",0
"68",23,11,46901,3,0,0,NA,46901,"no 4-year degree",0
"69",23,78,18666,1,12,0,NA,18666,"no 4-year degree",0
"70",23,35,116746,2,16,0,1,116746,"4-year degree",1
"71",23,23,116746,2,12,0,1,116746,"no 4-year degree",0
"72",23,76,60625,2,16,0,NA,60625,"4-year degree",1
"73",23,73,60625,2,20,0,1,60625,"4-year degree",1
"74",23,38,129294,4,16,0,1,129294,"4-year degree",1
"75",23,40,129294,4,20,0,1,129294,"4-year degree",1
"76",23,3,129294,4,0,0,NA,129294,"no 4-year degree",0
"77",23,1,129294,4,0,0,NA,129294,"no 4-year degree",0
"78",23,24,18002,1,16,0,1,18002,"4-year degree",1
"79",23,70,177017,1,13,0,1,177017,"no 4-year degree",0
"80",23,48,37201,3,18,0,1,37201,"4-year degree",1
"81",23,12,37201,3,0,0,NA,37201,"no 4-year degree",0
"82",23,7,37201,3,0,0,NA,37201,"no 4-year degree",0
"83",23,54,108317,3,13,0,1,108317,"no 4-year degree",0
"84",23,38,108317,3,16,0,1,108317,"4-year degree",1
"85",23,18,108317,3,11,0,NA,108317,"no 4-year degree",0
"86",23,38,1552,5,13,0,0,1552,"no 4-year degree",0
"87",23,18,1552,5,11,0,1,1552,"no 4-year degree",0
"88",23,15,1552,5,8,0,NA,1552,"no 4-year degree",0
"89",23,4,1552,5,0,0,NA,1552,"no 4-year degree",0
"90",23,2,1552,5,0,0,NA,1552,"no 4-year degree",0
"91",23,51,27906,2,9,0,NA,27906,"no 4-year degree",0
"92",23,44,27906,2,9,0,NA,27906,"no 4-year degree",0
"93",23,78,36484,2,14,0,NA,36484,"no 4-year degree",0
"94",23,33,36484,2,12,0,NA,36484,"no 4-year degree",0
"95",23,62,18683,1,12,0,NA,18683,"no 4-year degree",0
"96",23,68,137744,2,18,0,NA,137744,"4-year degree",1
"97",23,64,137744,2,18,0,1,137744,"4-year degree",1
"98",23,37,30000,1,11,0,1,30000,"no 4-year degree",0
"99",23,85,33192,2,12,0,NA,33192,"no 4-year degree",0
"100",23,85,33192,2,6,0,NA,33192,"no 4-year degree",0
"101",23,68,82791,2,14,0,NA,82791,"no 4-year degree",0
"102",23,67,82791,2,14,0,1,82791,"no 4-year degree",0
"103",23,55,66042,2,12,0,NA,66042,"no 4-year degree",0
"104",23,49,66042,2,10,0,1,66042,"no 4-year degree",0
"105",23,72,33298,1,16,0,NA,33298,"4-year degree",1
"106",23,71,106560,2,12,0,1,106560,"no 4-year degree",0
"107",23,61,106560,2,18,0,1,106560,"4-year degree",1
"108",23,77,19228,1,12,0,NA,19228,"no 4-year degree",0
"109",23,73,128841,2,13,0,NA,128841,"no 4-year degree",0
"110",23,64,128841,2,16,0,NA,128841,"4-year degree",1
"111",23,68,73142,1,16,0,NA,73142,"4-year degree",1
"112",23,80,87406,1,16,0,NA,87406,"4-year degree",1
"113",23,48,106735,4,16,0,1,106735,"4-year degree",1
"114",23,55,106735,4,12,0,1,106735,"no 4-year degree",0
"115",23,15,106735,4,9,0,NA,106735,"no 4-year degree",0
"116",23,11,106735,4,0,0,NA,106735,"no 4-year degree",0
"117",23,63,67497,2,16,0,NA,67497,"4-year degree",1
"118",23,64,67497,2,13,0,NA,67497,"no 4-year degree",0
"119",23,85,20184,1,12,0,NA,20184,"no 4-year degree",0
"120",23,28,8865,5,11,0,1,8865,"no 4-year degree",0
"121",23,11,8865,5,0,0,NA,8865,"no 4-year degree",0
"122",23,6,8865,5,0,0,NA,8865,"no 4-year degree",0
"123",23,2,8865,5,0,0,NA,8865,"no 4-year degree",0
"124",23,30,8865,5,12,0,NA,8865,"no 4-year degree",0
"125",23,44,11382,1,13,0,NA,11382,"no 4-year degree",0
"126",23,38,162204,2,16,0,1,162204,"4-year degree",1
"127",23,40,162204,2,18,0,1,162204,"4-year degree",1
"128",23,70,30604,2,13,0,NA,30604,"no 4-year degree",0
"129",23,69,30604,2,16,0,NA,30604,"4-year degree",1
"130",23,65,115555,4,12,0,NA,115555,"no 4-year degree",0
"131",23,71,115555,4,14,0,NA,115555,"no 4-year degree",0
"132",23,44,115555,4,12,0,NA,115555,"no 4-year degree",0
"133",23,40,115555,4,12,0,1,115555,"no 4-year degree",0
"134",23,76,34023,1,13,0,NA,34023,"no 4-year degree",0
"135",23,44,149802,5,16,0,1,149802,"4-year degree",1
"136",23,53,149802,5,12,0,1,149802,"no 4-year degree",0
"137",23,21,149802,5,13,0,1,149802,"no 4-year degree",0
"138",23,14,149802,5,0,0,NA,149802,"no 4-year degree",0
"139",23,11,149802,5,0,0,NA,149802,"no 4-year degree",0
"140",23,69,312366,2,16,0,1,312366,"4-year degree",1
"141",23,59,312366,2,20,0,1,312366,"4-year degree",1
"142",23,70,90291,2,12,0,NA,90291,"no 4-year degree",0
"143",23,69,90291,2,12,0,1,90291,"no 4-year degree",0
"144",23,74,25338,2,14,0,NA,25338,"no 4-year degree",0
"145",23,44,25338,2,13,0,NA,25338,"no 4-year degree",0
"146",23,85,23898,1,12,0,NA,23898,"no 4-year degree",0
"147",23,59,186917,4,12,0,1,186917,"no 4-year degree",0
"148",23,61,186917,4,13,0,1,186917,"no 4-year degree",0
"149",23,35,186917,4,12,0,NA,186917,"no 4-year degree",0
"150",23,80,186917,4,12,0,NA,186917,"no 4-year degree",0
"151",23,70,113800,2,13,0,1,113800,"no 4-year degree",0
"152",23,60,113800,2,18,0,1,113800,"4-year degree",1
"153",23,43,75152,4,12,0,1,75152,"no 4-year degree",0
"154",23,41,75152,4,16,0,1,75152,"4-year degree",1
"155",23,18,75152,4,11,0,1,75152,"no 4-year degree",0
"156",23,15,75152,4,9,0,1,75152,"no 4-year degree",0
"157",23,58,105823,2,11,0,1,105823,"no 4-year degree",0
"158",23,61,105823,2,12,0,1,105823,"no 4-year degree",0
"159",23,39,160222,4,13,0,1,160222,"no 4-year degree",0
"160",23,43,160222,4,13,0,1,160222,"no 4-year degree",0
"161",23,20,160222,4,13,0,1,160222,"no 4-year degree",0
"162",23,16,160222,4,9,0,1,160222,"no 4-year degree",0
"163",23,67,324808,2,16,0,1,324808,"4-year degree",1
"164",23,57,324808,2,16,0,NA,324808,"4-year degree",1
"165",23,38,44005,3,13,0,1,44005,"no 4-year degree",0
"166",23,6,44005,3,0,0,NA,44005,"no 4-year degree",0
"167",23,37,44005,3,12,0,1,44005,"no 4-year degree",0
"168",23,31,28476,2,14,0,NA,28476,"no 4-year degree",0
"169",23,2,28476,2,0,0,NA,28476,"no 4-year degree",0
"170",23,35,109801,3,14,0,1,109801,"no 4-year degree",0
"171",23,30,109801,3,16,0,1,109801,"4-year degree",1
"172",23,2,109801,3,0,0,NA,109801,"no 4-year degree",0
"173",23,45,160407,3,14,0,1,160407,"no 4-year degree",0
"174",23,20,160407,3,12,0,1,160407,"no 4-year degree",0
"175",23,20,160407,3,12,0,NA,160407,"no 4-year degree",0
"176",23,66,40070,2,16,0,NA,40070,"4-year degree",1
"177",23,56,40070,2,12,0,1,40070,"no 4-year degree",0
"178",23,80,52560,2,18,0,NA,52560,"4-year degree",1
"179",23,76,52560,2,12,0,NA,52560,"no 4-year degree",0
"180",23,63,56018,3,13,0,NA,56018,"no 4-year degree",0
"181",23,60,56018,3,14,0,1,56018,"no 4-year degree",0
"182",23,35,56018,3,12,0,NA,56018,"no 4-year degree",0
"183",23,60,98063,2,13,0,1,98063,"no 4-year degree",0
"184",23,63,98063,2,12,0,1,98063,"no 4-year degree",0
"185",23,68,47382,3,12,0,NA,47382,"no 4-year degree",0
"186",23,76,47382,3,12,0,NA,47382,"no 4-year degree",0
"187",23,48,47382,3,12,0,NA,47382,"no 4-year degree",0
"188",23,85,11263,1,8,0,NA,11263,"no 4-year degree",0
"189",23,85,19922,1,13,0,NA,19922,"no 4-year degree",0
"190",23,85,27169,1,18,0,NA,27169,"4-year degree",1
"191",23,45,40010,1,12,0,1,40010,"no 4-year degree",0
"192",23,61,40548,2,13,0,NA,40548,"no 4-year degree",0
"193",23,58,40548,2,12,0,NA,40548,"no 4-year degree",0
"194",23,57,27084,1,14,0,NA,27084,"no 4-year degree",0
"195",23,71,248385,2,16,0,1,248385,"4-year degree",1
"196",23,74,248385,2,16,0,1,248385,"4-year degree",1
"197",23,34,24034,3,13,0,1,24034,"no 4-year degree",0
"198",23,13,24034,3,0,0,NA,24034,"no 4-year degree",0
"199",23,9,24034,3,0,0,NA,24034,"no 4-year degree",0
"200",23,53,22898,2,14,0,NA,22898,"no 4-year degree",0
"201",23,58,22898,2,12,0,NA,22898,"no 4-year degree",0
"202",23,46,31608,3,12,0,NA,31608,"no 4-year degree",0
"203",23,16,31608,3,10,0,NA,31608,"no 4-year degree",0
"204",23,14,31608,3,0,0,NA,31608,"no 4-year degree",0
"205",23,85,14400,1,12,0,NA,14400,"no 4-year degree",0
"206",23,33,29000,2,16,0,1,29000,"4-year degree",1
"207",23,25,29000,2,16,0,0,29000,"4-year degree",1
"208",23,33,40000,4,12,0,0,40000,"no 4-year degree",0
"209",23,14,40000,4,0,0,NA,40000,"no 4-year degree",0
"210",23,57,40000,4,18,0,1,40000,"4-year degree",1
"211",23,35,40000,4,12,0,1,40000,"no 4-year degree",0
"212",23,75,32299,2,12,0,NA,32299,"no 4-year degree",0
"213",23,79,32299,2,12,0,NA,32299,"no 4-year degree",0
"214",23,72,12000,1,4,0,NA,12000,"no 4-year degree",0
"215",23,61,183580,2,12,0,1,183580,"no 4-year degree",0
"216",23,61,183580,2,14,0,NA,183580,"no 4-year degree",0
"217",23,38,69601,4,13,0,NA,69601,"no 4-year degree",0
"218",23,3,69601,4,0,0,NA,69601,"no 4-year degree",0
"219",23,0,69601,4,0,0,NA,69601,"no 4-year degree",0
"220",23,34,69601,4,13,0,NA,69601,"no 4-year degree",0
"221",23,48,139384,4,12,0,NA,139384,"no 4-year degree",0
"222",23,55,139384,4,16,0,1,139384,"4-year degree",1
"223",23,20,139384,4,16,0,1,139384,"4-year degree",1
"224",23,18,139384,4,12,0,1,139384,"no 4-year degree",0
"225",23,80,16560,1,8,0,NA,16560,"no 4-year degree",0
"226",23,51,37501,2,12,0,1,37501,"no 4-year degree",0
"227",23,37,37501,2,11,0,1,37501,"no 4-year degree",0
"228",23,44,146026,2,16,0,1,146026,"4-year degree",1
"229",23,53,146026,2,16,0,1,146026,"4-year degree",1
"230",23,63,242032,2,12,0,1,242032,"no 4-year degree",0
"231",23,64,242032,2,12,0,1,242032,"no 4-year degree",0
"232",23,31,47500,2,12,0,NA,47500,"no 4-year degree",0
"233",23,41,47500,2,13,0,1,47500,"no 4-year degree",0
"234",23,44,65028,3,14,0,NA,65028,"no 4-year degree",0
"235",23,43,65028,3,12,0,NA,65028,"no 4-year degree",0
"236",23,16,65028,3,11,0,NA,65028,"no 4-year degree",0
"237",23,61,40000,3,12,0,0,40000,"no 4-year degree",0
"238",23,58,40000,3,12,0,1,40000,"no 4-year degree",0
"239",23,26,40000,3,12,0,NA,40000,"no 4-year degree",0
"240",23,73,133143,2,14,0,NA,133143,"no 4-year degree",0
"241",23,72,133143,2,13,0,NA,133143,"no 4-year degree",0
"242",23,65,28363,4,11,0,NA,28363,"no 4-year degree",0
"243",23,67,28363,4,10,0,NA,28363,"no 4-year degree",0
"244",23,41,28363,4,9,0,NA,28363,"no 4-year degree",0
"245",23,16,28363,4,10,0,NA,28363,"no 4-year degree",0
"246",23,26,27602,2,13,0,1,27602,"no 4-year degree",0
"247",23,22,27602,2,12,0,NA,27602,"no 4-year degree",0
"248",23,80,40765,2,12,0,NA,40765,"no 4-year degree",0
"249",23,80,40765,2,12,0,NA,40765,"no 4-year degree",0
"250",23,79,57409,1,12,0,NA,57409,"no 4-year degree",0
"251",23,29,25000,2,12,0,0,25000,"no 4-year degree",0
"252",23,27,25000,2,12,0,NA,25000,"no 4-year degree",0
"253",23,39,264146,4,18,0,1,264146,"4-year degree",1
"254",23,38,264146,4,18,0,NA,264146,"4-year degree",1
"255",23,8,264146,4,0,0,NA,264146,"no 4-year degree",0
"256",23,6,264146,4,0,0,NA,264146,"no 4-year degree",0
"257",23,71,58061,2,12,0,NA,58061,"no 4-year degree",0
"258",23,70,58061,2,12,0,NA,58061,"no 4-year degree",0
"259",23,37,111800,4,16,0,1,111800,"4-year degree",1
"260",23,40,111800,4,16,0,1,111800,"4-year degree",1
"261",23,8,111800,4,0,0,NA,111800,"no 4-year degree",0
"262",23,5,111800,4,0,0,NA,111800,"no 4-year degree",0
"263",23,77,26982,1,8,0,NA,26982,"no 4-year degree",0
"264",23,64,38017,1,14,0,1,38017,"no 4-year degree",0
"265",23,49,152043,2,14,0,1,152043,"no 4-year degree",0
"266",23,50,152043,2,12,0,1,152043,"no 4-year degree",0
"267",23,76,111315,2,20,0,NA,111315,"4-year degree",1
"268",23,73,111315,2,20,0,NA,111315,"4-year degree",1
"269",23,80,90940,2,16,0,NA,90940,"4-year degree",1
"270",23,85,90940,2,12,0,NA,90940,"no 4-year degree",0
"271",23,53,9540,1,12,0,NA,9540,"no 4-year degree",0
"272",23,80,29673,1,12,0,NA,29673,"no 4-year degree",0
"273",23,25,159008,2,20,0,1,159008,"4-year degree",1
"274",23,26,159008,2,16,0,1,159008,"4-year degree",1
"275",23,51,104412,2,16,0,1,104412,"4-year degree",1
"276",23,52,104412,2,12,0,1,104412,"no 4-year degree",0
"277",23,72,58058,2,12,0,NA,58058,"no 4-year degree",0
"278",23,74,58058,2,12,0,NA,58058,"no 4-year degree",0
"279",23,48,36001,1,13,0,1,36001,"no 4-year degree",0
"280",23,79,17622,1,10,0,NA,17622,"no 4-year degree",0
"281",23,75,26983,1,14,0,0,26983,"no 4-year degree",0
"282",23,25,47598,3,14,0,1,47598,"no 4-year degree",0
"283",23,1,47598,3,0,0,NA,47598,"no 4-year degree",0
"284",23,26,47598,3,13,0,1,47598,"no 4-year degree",0
"285",23,57,68002,1,13,0,1,68002,"no 4-year degree",0
"286",23,66,153097,2,14,0,1,153097,"no 4-year degree",0
"287",23,57,153097,2,14,0,NA,153097,"no 4-year degree",0
"288",23,76,250324,4,12,0,NA,250324,"no 4-year degree",0
"289",23,18,250324,4,11,0,NA,250324,"no 4-year degree",0
"290",23,42,250324,4,16,0,1,250324,"4-year degree",1
"291",23,41,250324,4,12,0,1,250324,"no 4-year degree",0
"292",23,44,196105,2,16,0,1,196105,"4-year degree",1
"293",23,44,196105,2,16,0,1,196105,"4-year degree",1
"294",23,50,186254,4,16,0,1,186254,"4-year degree",1
"295",23,51,186254,4,14,0,1,186254,"no 4-year degree",0
"296",23,21,186254,4,13,0,1,186254,"no 4-year degree",0
"297",23,18,186254,4,13,0,1,186254,"no 4-year degree",0
"298",23,35,94273,3,16,0,1,94273,"4-year degree",1
"299",23,46,94273,3,13,0,NA,94273,"no 4-year degree",0
"300",23,14,94273,3,0,0,NA,94273,"no 4-year degree",0
"301",23,53,144391,3,16,0,1,144391,"4-year degree",1
"302",23,25,144391,3,16,0,0,144391,"4-year degree",1
"303",23,74,144391,3,16,0,NA,144391,"4-year degree",1
"304",23,37,75200,4,13,0,1,75200,"no 4-year degree",0
"305",23,15,75200,4,8,0,NA,75200,"no 4-year degree",0
"306",23,15,75200,4,8,0,1,75200,"no 4-year degree",0
"307",23,9,75200,4,0,0,NA,75200,"no 4-year degree",0
"308",23,45,80508,3,16,0,1,80508,"4-year degree",1
"309",23,16,80508,3,9,0,1,80508,"no 4-year degree",0
"310",23,14,80508,3,0,0,NA,80508,"no 4-year degree",0
"311",23,41,139661,5,16,1e+05,1,139661,"4-year degree",1
"312",23,41,139661,5,13,1e+05,1,139661,"no 4-year degree",0
"313",23,15,139661,5,9,1e+05,NA,139661,"no 4-year degree",0
"314",23,13,139661,5,0,1e+05,NA,139661,"no 4-year degree",0
"315",23,16,139661,5,9,1e+05,NA,139661,"no 4-year degree",0
"316",23,74,35383,1,12,1e+05,NA,35383,"no 4-year degree",0
"317",23,85,57942,2,13,1e+05,NA,57942,"no 4-year degree",0
"318",23,85,57942,2,16,1e+05,NA,57942,"4-year degree",1
"319",23,65,54896,2,12,1e+05,NA,54896,"no 4-year degree",0
"320",23,65,54896,2,12,1e+05,1,54896,"no 4-year degree",0
"321",23,54,156409,2,12,1e+05,1,156409,"no 4-year degree",0
"322",23,58,156409,2,12,1e+05,1,156409,"no 4-year degree",0
"323",23,85,25361,1,4,1e+05,NA,25361,"no 4-year degree",0
"324",23,52,256645,3,16,1e+05,1,256645,"4-year degree",1
"325",23,51,256645,3,16,1e+05,1,256645,"4-year degree",1
"326",23,16,256645,3,10,1e+05,0,256645,"no 4-year degree",0
"327",23,22,16300,1,13,1e+05,1,16300,"no 4-year degree",0
"328",23,49,36123,1,13,1e+05,1,36123,"no 4-year degree",0
"329",23,75,71666,2,12,1e+05,NA,71666,"no 4-year degree",0
"330",23,68,71666,2,16,1e+05,NA,71666,"4-year degree",1
"331",23,36,49521,2,16,1e+05,1,49521,"4-year degree",1
"332",23,5,49521,2,0,1e+05,NA,49521,"no 4-year degree",0
"333",23,51,70001,1,14,1e+05,1,70001,"no 4-year degree",0
"334",23,61,440820,2,13,1e+05,1,440820,"no 4-year degree",0
"335",23,52,440820,2,16,1e+05,1,440820,"4-year degree",1
"336",23,80,32000,1,13,1e+05,NA,32000,"no 4-year degree",0
"337",23,63,126906,2,12,1e+05,1,126906,"no 4-year degree",0
"338",23,63,126906,2,13,1e+05,1,126906,"no 4-year degree",0
"339",23,72,97036,2,16,1e+05,NA,97036,"4-year degree",1
"340",23,71,97036,2,12,1e+05,NA,97036,"no 4-year degree",0
"341",23,59,40010,2,12,1e+05,1,40010,"no 4-year degree",0
"342",23,12,40010,2,0,1e+05,NA,40010,"no 4-year degree",0
"343",23,66,127648,2,13,1e+05,NA,127648,"no 4-year degree",0
"344",23,66,127648,2,13,1e+05,NA,127648,"no 4-year degree",0
"345",23,76,43146,2,12,1e+05,NA,43146,"no 4-year degree",0
"346",23,77,43146,2,12,1e+05,NA,43146,"no 4-year degree",0
"347",23,54,59058,3,12,1e+05,1,59058,"no 4-year degree",0
"348",23,61,59058,3,12,1e+05,1,59058,"no 4-year degree",0
"349",23,18,59058,3,11,1e+05,NA,59058,"no 4-year degree",0
"350",23,37,6479,5,13,1e+05,NA,6479,"no 4-year degree",0
"351",23,16,6479,5,10,1e+05,NA,6479,"no 4-year degree",0
"352",23,14,6479,5,0,1e+05,NA,6479,"no 4-year degree",0
"353",23,10,6479,5,0,1e+05,NA,6479,"no 4-year degree",0
"354",23,39,6479,5,11,1e+05,1,6479,"no 4-year degree",0
"355",23,74,18302,1,8,1e+05,NA,18302,"no 4-year degree",0
"356",23,54,43100,2,16,1e+05,1,43100,"4-year degree",1
"357",23,31,43100,2,13,1e+05,NA,43100,"no 4-year degree",0
"358",23,42,230491,4,14,1e+05,1,230491,"no 4-year degree",0
"359",23,44,230491,4,14,1e+05,1,230491,"no 4-year degree",0
"360",23,22,230491,4,14,1e+05,1,230491,"no 4-year degree",0
"361",23,20,230491,4,13,1e+05,1,230491,"no 4-year degree",0
"362",23,57,44160,2,12,1e+05,NA,44160,"no 4-year degree",0
"363",23,56,44160,2,12,1e+05,1,44160,"no 4-year degree",0
"364",23,63,16700,1,12,1e+05,NA,16700,"no 4-year degree",0
"365",23,31,68586,3,12,1e+05,1,68586,"no 4-year degree",0
"366",23,25,68586,3,14,1e+05,1,68586,"no 4-year degree",0
"367",23,25,68586,3,12,1e+05,NA,68586,"no 4-year degree",0
"368",23,41,110212,4,14,1e+05,1,110212,"no 4-year degree",0
"369",23,38,110212,4,12,1e+05,1,110212,"no 4-year degree",0
"370",23,18,110212,4,11,1e+05,1,110212,"no 4-year degree",0
"371",23,15,110212,4,8,1e+05,NA,110212,"no 4-year degree",0
"372",23,55,63067,2,12,1e+05,1,63067,"no 4-year degree",0
"373",23,60,63067,2,12,1e+05,NA,63067,"no 4-year degree",0
"374",23,29,19500,4,11,1e+05,1,19500,"no 4-year degree",0
"375",23,8,19500,4,0,1e+05,NA,19500,"no 4-year degree",0
"376",23,5,19500,4,0,1e+05,NA,19500,"no 4-year degree",0
"377",23,26,19500,4,9,1e+05,1,19500,"no 4-year degree",0
"378",23,52,579998,6,20,1e+05,1,579998,"4-year degree",1
"379",23,54,579998,6,20,1e+05,1,579998,"4-year degree",1
"380",23,19,579998,6,13,1e+05,1,579998,"no 4-year degree",0
"381",23,17,579998,6,10,1e+05,NA,579998,"no 4-year degree",0
"382",23,15,579998,6,8,1e+05,NA,579998,"no 4-year degree",0
"383",23,15,579998,6,8,1e+05,NA,579998,"no 4-year degree",0
"384",23,85,11182,3,11,1e+05,NA,11182,"no 4-year degree",0
"385",23,50,11182,3,12,1e+05,NA,11182,"no 4-year degree",0
"386",23,50,11182,3,12,1e+05,NA,11182,"no 4-year degree",0
"387",23,74,147854,2,18,1e+05,NA,147854,"4-year degree",1
"388",23,76,147854,2,16,1e+05,NA,147854,"4-year degree",1
"389",23,53,104085,3,16,1e+05,1,104085,"4-year degree",1
"390",23,58,104085,3,18,1e+05,1,104085,"4-year degree",1
"391",23,21,104085,3,12,1e+05,NA,104085,"no 4-year degree",0
"392",23,68,68073,2,10,1e+05,NA,68073,"no 4-year degree",0
"393",23,56,68073,2,12,1e+05,NA,68073,"no 4-year degree",0
"394",23,62,75414,2,12,1e+05,NA,75414,"no 4-year degree",0
"395",23,65,75414,2,20,1e+05,1,75414,"4-year degree",1
"396",23,46,148900,2,12,1e+05,1,148900,"no 4-year degree",0
"397",23,43,148900,2,12,1e+05,1,148900,"no 4-year degree",0
"398",23,58,100214,3,12,1e+05,1,100214,"no 4-year degree",0
"399",23,56,100214,3,13,1e+05,1,100214,"no 4-year degree",0
"400",23,25,100214,3,13,1e+05,1,100214,"no 4-year degree",0
"401",23,35,133560,4,18,1e+05,1,133560,"4-year degree",1
"402",23,35,133560,4,16,1e+05,1,133560,"4-year degree",1
"403",23,7,133560,4,0,1e+05,NA,133560,"no 4-year degree",0
"404",23,3,133560,4,0,1e+05,NA,133560,"no 4-year degree",0
"405",23,56,27534,2,18,1e+05,NA,27534,"4-year degree",1
"406",23,56,27534,2,18,1e+05,NA,27534,"4-year degree",1
"407",23,22,89739,3,13,1e+05,1,89739,"no 4-year degree",0
"408",23,20,89739,3,13,1e+05,NA,89739,"no 4-year degree",0
"409",23,18,89739,3,12,1e+05,1,89739,"no 4-year degree",0
"410",23,42,158054,2,16,1e+05,1,158054,"4-year degree",1
"411",23,8,158054,2,0,1e+05,NA,158054,"no 4-year degree",0
"412",23,47,41183,2,12,1e+05,1,41183,"no 4-year degree",0
"413",23,43,41183,2,12,1e+05,1,41183,"no 4-year degree",0
"414",23,70,60600,2,12,1e+05,NA,60600,"no 4-year degree",0
"415",23,85,60600,2,12,1e+05,NA,60600,"no 4-year degree",0
"416",23,85,21730,1,13,1e+05,NA,21730,"no 4-year degree",0
"417",23,70,150985,2,11,1e+05,1,150985,"no 4-year degree",0
"418",23,69,150985,2,13,1e+05,1,150985,"no 4-year degree",0
"419",23,73,92370,2,20,1e+05,NA,92370,"4-year degree",1
"420",23,70,92370,2,16,1e+05,0,92370,"4-year degree",1
"421",23,73,93319,2,12,1e+05,NA,93319,"no 4-year degree",0
"422",23,43,93319,2,12,1e+05,NA,93319,"no 4-year degree",0
"423",23,58,90031,1,16,1e+05,1,90031,"4-year degree",1
"424",23,80,56008,2,14,1e+05,NA,56008,"no 4-year degree",0
"425",23,43,56008,2,16,1e+05,1,56008,"4-year degree",1
